y2qr9k5y,9kvynokg,3698y3dl,1376.0,2019-03-03,True,y8d365x6,USA / NTSC,18v747n8
y43611qz,9kvynokg,3698y3dl,596.0,2019-01-09,True,1xy5ww8r,USA / NTSC,1xy2vky8
mr8vj72y,9kvynokg,3698y3dl,621.53,2019-01-07,True,1xy5ww8r,USA / NTSC,1xy2vky8
zn4ed78m,9kvynokg,3698y3dl,649.0,2019-01-06,True,1xy5ww8r,USA / NTSC,1xy2vky8
zx4nppky,ndx1n52q,3698y3dl,2547.0,2018-12-03,True,1xy5ww8r,USA / NTSC,1xy92oyj
y890e31m,ndx1n52q,3698y3dl,2689.0,2018-11-25,True,y8d365x6,USA / NTSC,1xy92oyj
yd39lwwz,9kvynokg,3698y3dl,667.0,2018-08-29,False,1xy5ww8r,USA / NTSC,zxzygl4j
y892771m,9kvynokg,3698y3dl,568.0,2018-08-03,True,y8d365x6,USA / NTSC,98rmzz3j
yo2kljjz,9kvynokg,3698y3dl,630.0,2018-07-28,True,1xy5ww8r,USA / NTSC,v8l1n2lj
z035pn9z,ndx1n52q,3698y3dl,3036.0,2018-07-28,True,1xy5ww8r,USA / NTSC,v8l1n2lj
yj43nv3y,9kvynokg,3698y3dl,694.0,2018-07-22,False,y8d365x6,USA / NTSC,zxzygl4j
zp00ndvm,ndx1n52q,3698y3dl,2915.0,2018-06-20,True,1xy5ww8r,USA / NTSC,1xy92oyj
yl4937xm,ndx1n52q,3698y3dl,2488.0,2018-06-05,True,1xy5ww8r,USA / NTSC,1xyo3nvj
y2q9rkwy,9kvynokg,3698y3dl,1386.0,2018-06-04,True,1xy5ww8r,USA / NTSC,1xy92oyj
yd38g90z,ndx1n52q,3698y3dl,3457.42,2018-05-30,True,1xy5ww8r,USA / NTSC,1xy92oyj
ywpe072z,9kvynokg,3698y3dl,652.0,2018-05-27,True,1xy5ww8r,USA / NTSC,v8l6d648
y2q9qj5y,ndx1n52q,3698y3dl,2103.0,2018-05-23,True,v18q90jn,USA / NTSC,y8d365x6
z1305n7m,9kvynokg,3698y3dl,573.85,2018-03-22,True,1xy5ww8r,USA / NTSC,5j52n9wj
mrqvxw7y,9kvynokg,3698y3dl,602.33,2017-11-11,True,1xy5ww8r,USA / NTSC,zx7mm76x
zpqpr8ry,9kvynokg,3698y3dl,563.92,2017-12-30,True,1xy5ww8r,USA / NTSC,zxzl73e8
mk4dvo3y,9kvynokg,3698y3dl,533.46,2017-11-13,True,1xy5ww8r,USA / NTSC,e8ekl2p8
y97x7n2m,9kvynokg,3698y3dl,565.91,2017-11-04,True,1xy5ww8r,USA / NTSC,e8ekl2p8
zxvlqo5y,9kvynokg,3698y3dl,597.0,2017-10-01,True,1xy5ww8r,USA / NTSC,5j52n9wj
y8qjk95y,9kvynokg,3698y3dl,637.56,2017-10-04,False,1xy5ww8r,USA / NTSC,qxkm626j
y67n7e1m,9kvynokg,3698y3dl,615.0,2017-09-22,True,1xy5ww8r,USA / NTSC,5j52n9wj
yjk5dj3m,9kvynokg,3698y3dl,644.0,2017-09-11,True,v18q90jn,USA / NTSC,5j52n9wj
mk45dqly,9kvynokg,3698y3dl,643.0,2017-09-11,True,1xy5ww8r,USA / NTSC,5j52n9wj
yo49lrdm,9kvynokg,3698y3dl,679.69,2017-08-04,True,1xy5ww8r,USA / NTSC,zx7mm76x
zgng01ey,ndx1n52q,3698y3dl,2272.056,2017-08-31,True,1xy5ww8r,USA / NTSC,v81v2r8p
y45r0v3m,w20yn8kn,3698y3dl,5011.31,2017-08-29,True,1xy5ww8r,USA / NTSC,v81v2r8p
zn81qj7z,9kvynokg,3698y3dl,598.07,2017-08-22,True,1xy5ww8r,USA / NTSC,zx7mm76x
z0ero8jm,9kvynokg,3698y3dl,678.0,2017-08-21,True,1xy5ww8r,USA / NTSC,pj0n0l98
yw18xq9z,ndx1n52q,3698y3dl,3087.0,2017-07-02,False,1xy5ww8r,USA / NTSC,qj2yqml8
8y850rwy,ndx1n52q,3698y3dl,2763.46,2017-03-19,True,1xy5ww8r,JPN / NTSC,7j4q94lx
8y85v15y,ndx1n52q,3698y3dl,3536.64,2017-03-14,True,1xy5ww8r,JPN / NTSC,7j4q94lx
7ylg0dxm,ndx1n52q,3698y3dl,2158.78,2017-03-12,True,1xy5ww8r,JPN / NTSC,pj025m8w
8yvd326y,ndx1n52q,3698y3dl,2356.89,2017-02-21,True,1xy5ww8r,USA / NTSC,e8ekl2p8
nz140egz,9kvynokg,3698y3dl,582.0,2017-02-16,True,y8d365x6,USA / NTSC,e8ekl2p8
dy44l93y,ndx1n52q,3698y3dl,2702.1,2017-02-12,True,1xy5ww8r,USA / NTSC,e8ekl2p8
pzg15j0z,9kvynokg,3698y3dl,617.86,2017-01-29,True,1xy5ww8r,USA / NTSC,e8ekl2p8
wzpvve8z,9kvynokg,3698y3dl,591.8,2017-01-28,True,1xy5ww8r,USA / NTSC,dx339eex
6yjew3dm,9kvynokg,3698y3dl,591.0,2016-10-27,True,1xy5ww8r,USA / NTSC,0jml3y81
emkodk3z,9kvynokg,3698y3dl,618.0,2016-10-23,False,v18q90jn,USA / NTSC,0jml3y81
0y67o7qm,9kvynokg,3698y3dl,604.0,2014-12-28,True,1xy5ww8r,USA / NTSC,qj2yyn8k
8m72rp5z,ndx1n52q,3698y3dl,2208.37,2016-05-16,True,1xy5ww8r,JPN / NTSC,pj025m8w
7z0lxdoz,w20yn8kn,3698y3dl,5967.0,2016-04-03,True,1xy5ww8r,USA / NTSC,zxz430jq
nz1gpegz,w20yn8kn,3698y3dl,7266.0,2016-03-28,True,1xy5ww8r,USA / NTSC,zxz430jq
pm3x94dm,9kvynokg,3698y3dl,436.0,2016-03-11,True,1xy5ww8r,USA / NTSC,y8d365x6
pzgr650m,9kvynokg,3698y3dl,442.29,2015-12-24,False,1xy5ww8r,JPN / NTSC,1xy5ww8r
1zqv8x9m,ndx1n52q,3698y3dl,1766.0,2015-12-17,False,1xy5ww8r,JPN / NTSC,1xy5ww8r
9me4kk2y,ndx1n52q,3698y3dl,1827.0,2015-11-16,False,zx727687,USA / NTSC,zx727687
9yo7jv0m,9kvynokg,3698y3dl,641.0,2013-05-10,False,1xy5ww8r,USA / NTSC,98rp1y3j
8yv2j8em,w20yn8kn,3698y3dl,5164.0,2015-08-11,True,v18q90jn,USA / NTSC,98re26x1
pm3gk96z,w20yn8kn,3698y3dl,3587.0,2015-07-20,False,1xy5ww8r,JPN / NTSC,1xy5ww8r
9yo3npdy,9kvynokg,3698y3dl,570.0,2015-07-19,True,1xy5ww8r,USA / NTSC,18ql4qjn
nz1oxp7m,w20yn8kn,3698y3dl,3785.0,2015-07-11,False,1xy5ww8r,JPN / NTSC,1xy5ww8r
2ywdqn2z,9kvynokg,3698y3dl,538.0,2015-07-10,True,v18q90jn,USA / NTSC,98re26x1
8y8rdnnm,9kvynokg,3698y3dl,591.0,2015-07-09,True,v18q90jn,USA / NTSC,18ql4qjn
8y8rd11m,ndx1n52q,3698y3dl,2538.0,2015-07-08,True,1xy5ww8r,USA / NTSC,98re26x1
pzgvgkdz,w20yn8kn,3698y3dl,3857.0,2015-07-08,False,1xy5ww8r,JPN / NTSC,1xy5ww8r
oy25kqwy,9kvynokg,3698y3dl,442.37,2015-06-03,True,1xy5ww8r,USA / NTSC,y8d365x6
dy41n1qy,9kvynokg,3698y3dl,463.0,2015-04-21,False,zx727687,USA / NTSC,zx727687
oy21n45z,9kvynokg,3698y3dl,464.0,2015-04-20,False,v18q90jn,USA / NTSC,zx727687
kz57gegm,ndx1n52q,3698y3dl,1931.0,2015-04-18,False,v18q90jn,USA / NTSC,zx727687
wzpqdrry,ndx1n52q,3698y3dl,3342.0,2015-04-18,True,zx727687,USA / NTSC,v18q10xn
9yojo11m,ndx1n52q,3698y3dl,1977.0,2015-04-13,False,v18q90jn,USA / NTSC,zx727687
pzgnv90y,9kvynokg,3698y3dl,494.0,2014-12-14,True,y8d365x6,USA / NTSC,zx727687
pydqr6wm,ndx1n52q,3698y3dl,2147.0,2014-12-16,True,1xy5ww8r,USA / NTSC,zx727687
z1x60n7m,7dgrpngk,j1n8ry1p,1547.19,2021-10-31,True,18qe6gw8,JPN / NTSC,8w152yzx
z1xkq5gm,wk6jzmqd,j1n8ry1p,347.38,2021-10-05,True,18qe6gw8,EUR / PAL,18qe6gw8
y27kp96z,z273vy0d,j1n8ry1p,2083.066,2021-10-04,True,18qe6gw8,JPN / NTSC,8w152yzx
m37k354z,q254r0yd,j1n8ry1p,409.044,2021-10-04,True,18qe6gw8,JPN / NTSC,8w152yzx
zn0e898y,7dgrpngk,j1n8ry1p,1564.03,2021-10-02,True,18qe6gw8,JPN / NTSC,8w152yzx
y47gk2ny,q254r0yd,j1n8ry1p,413.537,2021-09-24,True,18qe6gw8,USA / NTSC,v8lo5ov8
m373rkgz,7dgrpngk,j1n8ry1p,1593.0,2021-09-11,True,18qe6gw8,JPN / NTSC,8w152yzx
z5rq44dy,7dgrpngk,j1n8ry1p,1922.3,2021-07-18,True,18qe6gw8,EUR / PAL,18qe6gw8
zp1jkgvz,7dgrpngk,j1n8ry1p,1695.75,2021-07-17,True,18qe6gw8,EUR / PAL,18qe6gw8
m7dk325m,7dgrpngk,j1n8ry1p,1609.86,2021-07-17,True,18qe6gw8,EUR / PAL,18qe6gw8
y2x43dwm,xk9l3y4k,j1n8ry1p,473.95,2021-07-10,True,18qe6gw8,EUR / PAL,18qe6gw8
zq1qjwxm,7dgglz7d,j1n8ry1p,468.007,2021-06-20,True,18qe6gw8,EUR / PAL,8rp01qdj
m3r6w9gm,wk6jzmqd,j1n8ry1p,414.707,2021-05-23,True,18qe6gw8,USA / NTSC,v8lo5ov8
mr16x94z,wk6jzmqd,j1n8ry1p,356.41,2021-05-22,True,18qe6gw8,USA / NTSC,v8lo5ov8
y99ngkny,wk6jzmqd,j1n8ry1p,368.12,2021-05-09,True,98rvywj1,EUR / PAL,18qe6gw8
zp142pgz,wk6jzmqd,j1n8ry1p,422.66,2021-04-24,True,o866z38z,EUR / PAL,18qe6gw8
zgxrdojm,z273vy0d,j1n8ry1p,2250.22,2021-02-10,True,o866z38z,EUR / PAL,18qe6gw8
ylo132ry,z273vy0d,j1n8ry1p,2498.74,2021-02-19,True,o866z38z,EUR / PAL,18qe6gw8
mr4x3vdz,7dgglz7d,j1n8ry1p,462.64,2021-03-13,True,o866z38z,USA / NTSC,pj0k3ow8
yd9lj9jz,z273vy0d,j1n8ry1p,2659.076,2021-03-12,True,o866z38z,USA / NTSC,xz9kn798
mk7o9vvy,7dgglz7d,j1n8ry1p,455.6,2021-03-14,True,o866z38z,USA / NTSC,pj0k3ow8
mk7orn3y,wdmx33kq,j1n8ry1p,45.73,2021-03-17,True,o866z38z,USA / NTSC,e8e3enoj
zp3o3jgm,7dgglz7d,j1n8ry1p,422.033,2021-03-19,True,o866z38z,USA / NTSC,e8e3enoj
m3n4dx4y,7dgglz7d,j1n8ry1p,422.091,2021-03-29,True,o866z38z,USA / NTSC,xz9kn798
y2vx6k6z,wk6jzmqd,j1n8ry1p,435.46,2021-02-08,True,v8lrrr8m,USA / NTSC,xz9kn798
yw0qoxpm,xk9l3y4k,j1n8ry1p,475.75,2021-02-08,True,v8lrrr8m,USA / NTSC,xz9kn798
y6672jpy,z273vy0d,j1n8ry1p,2079.99,2021-01-18,True,v8lrrr8m,EUR / PAL,18qe6gw8
y2dk4dwz,q254r0yd,j1n8ry1p,469.98,2020-12-04,True,v8lrrr8m,EUR / PAL,18qe6gw8
z09d5w9z,q254r0yd,j1n8ry1p,456.5,2020-12-05,True,v8lrrr8m,EUR / PAL,18qe6gw8
zxdqd8gy,xk9l3y4k,j1n8ry1p,406.98,2020-12-06,True,v8lrrr8m,EUR / PAL,18qe6gw8
z09q5p8z,q254r0yd,j1n8ry1p,522.25,2020-12-11,True,v8lrrr8m,EUR / PAL,18qe6gw8
y4el2w2m,xk9l3y4k,j1n8ry1p,426.91,2020-12-11,True,v8lrrr8m,EUR / PAL,18qe6gw8
y6rwprjy,7dgglz7d,j1n8ry1p,427.007,2020-12-28,True,v8lrrr8m,USA / NTSC,e8e3enoj
zxdw3r8y,7dgglz7d,j1n8ry1p,332.61,2020-12-02,True,v8lrrr8m,EUR / PAL,18qe6gw8
zxdwg7ky,z273vy0d,j1n8ry1p,2218.75,2020-11-30,True,v8lrrr8m,USA / NTSC,v8lo5ov8
zn3q227y,7dgglz7d,j1n8ry1p,420.41,2020-11-18,True,v8lrrr8m,EUR / PAL,18qe6gw8
ylv1l33m,xk9l3y4k,j1n8ry1p,483.13,2020-11-18,True,v8lrrr8m,EUR / PAL,18qe6gw8
yv902j6z,7dgglz7d,j1n8ry1p,359.98,2020-11-17,True,v8lrrr8m,EUR / PAL,18qe6gw8
ylv13e2m,wk6jzmqd,j1n8ry1p,388.33,2020-11-15,True,v8lrrr8m,EUR / PAL,18qe6gw8
zq49k41m,wk6jzmqd,j1n8ry1p,446.78,2020-11-15,True,v8lrrr8m,EUR / PAL,18qe6gw8
zxdnqqey,7dgglz7d,j1n8ry1p,411.957,2020-11-23,True,v8lrrr8m,USA / NTSC,v8lo5ov8
y916jjem,7dgglz7d,j1n8ry1p,414.665,2019-05-01,True,v8lrrr8m,USA / NTSC,v8lo5ov8
z532e5ey,7dgrpngk,j1n8ry1p,1711.0,2020-11-13,True,o866z38z,EUR / PAL,18qe6gw8
mr91d77m,wdmx33kq,j1n8ry1p,70.93,2020-10-28,False,v8lrrr8m,EUR / PAL,v8lrrr8m
z530w6ny,wdmx33kq,j1n8ry1p,71.03,2020-10-23,False,v8lrrr8m,EUR / PAL,v8lrrr8m
y6r568qy,7dgglz7d,j1n8ry1p,479.0,2020-10-05,True,v8lrrr8m,USA / NTSC,98rre381
zq4392xm,7dgglz7d,j1n8ry1p,451.029,2020-09-22,True,v8lrrr8m,USA / NTSC,xz9kn798
zxdvlw5y,7dgglz7d,j1n8ry1p,456.023,2020-09-13,True,v8lrrr8m,USA / NTSC,xz9kn798
y2dq27jz,7dgrpngk,j1n8ry1p,1825.0,2020-09-23,True,o866z38z,EUR / PAL,18qe6gw8
yw8ldjpy,7dgrpngk,j1n8ry1p,2034.0,2020-08-30,True,98rvywj1,EUR / PAL,18qe6gw8
mrkplqgy,7dgglz7d,j1n8ry1p,485.068,2020-08-20,False,98rvywj1,USA / NTSC,8ger577j
mk3wj0xz,xk9l3y4k,j1n8ry1p,469.098,2020-08-03,True,o866z38z,USA / NTSC,v8lo5ov8
mk3rlk1z,xk9l3y4k,j1n8ry1p,411.275,2020-08-04,True,o866z38z,USA / NTSC,v8lo5ov8
ylk537rz,xk9l3y4k,j1n8ry1p,375.294,2020-08-04,True,o866z38z,USA / NTSC,v8lo5ov8
z5jw4oem,q254r0yd,j1n8ry1p,447.381,2020-08-03,True,o866z38z,USA / NTSC,v8lo5ov8
yv67k16z,q254r0yd,j1n8ry1p,495.66,2020-08-03,True,o866z38z,USA / NTSC,v8lo5ov8
m35v41wy,q254r0yd,j1n8ry1p,419.88,2020-08-03,True,o866z38z,USA / NTSC,v8lo5ov8
y65ewj0z,7dgglz7d,j1n8ry1p,317.334,2020-07-20,True,o866z38z,USA / NTSC,v8lo5ov8
yokdlk7z,7dgglz7d,j1n8ry1p,321.6,2020-06-15,True,v8lrrr8m,USA / NTSC,1xyodmzj
z1j081jz,7dgglz7d,j1n8ry1p,360.39,2020-02-12,False,o866z38z,USA / NTSC,v8lo5ov8
mexd9kqz,7dgglz7d,j1n8ry1p,360.39,2020-02-12,False,o866z38z,USA / NTSC,v8lo5ov8
y81lv2wz,7dgglz7d,j1n8ry1p,352.832,2020-02-12,True,98rvywj1,USA / NTSC,v8lo5ov8
y81lvp1z,7dgglz7d,j1n8ry1p,330.523,2020-02-13,True,98rvywj1,USA / NTSC,v8lo5ov8
y81wr8nz,q254r0yd,j1n8ry1p,562.85,2019-12-15,True,o866z38z,EUR / PAL,18qe6gw8
y6lv58py,xk9l3y4k,j1n8ry1p,470.64,2019-12-15,True,o866z38z,EUR / PAL,18qe6gw8
z01d5x4y,wk6jzmqd,j1n8ry1p,408.06,2019-12-15,True,o866z38z,EUR / PAL,18qe6gw8
y41gp52y,7dgglz7d,j1n8ry1p,334.065,2019-11-10,True,98rvywj1,USA / NTSC,kjprpe48
z01noooy,7dgglz7d,j1n8ry1p,420.77,2019-11-02,True,98rvywj1,USA / NTSC,kjprpe48
y6lxnk1y,7dgglz7d,j1n8ry1p,468.78,2019-10-19,True,v8lrrr8m,USA / NTSC,kjprpe48
me8rqe2m,wk6jzmqd,j1n8ry1p,336.473,2019-05-14,True,o866z38z,USA / NTSC,v8lo5ov8
zp07ngvm,7dgglz7d,j1n8ry1p,414.665,2019-05-01,True,o866z38z,USA / NTSC,v8lo5ov8
me8rv93m,wk6jzmqd,j1n8ry1p,372.635,2019-05-01,True,o866z38z,USA / NTSC,v8lo5ov8
y92gkqkz,7dgglz7d,j1n8ry1p,416.85,2019-03-26,True,98rvywj1,EUR / PAL,kjpmer4j
z11nrkgz,7dgglz7d,j1n8ry1p,375.034,2019-01-24,True,98rvywj1,USA / NTSC,68wl904j
zg7d8ljz,wk6jzmqd,j1n8ry1p,431.92,2018-10-10,False,o866z38z,USA / NTSC,v8lo5ov8
yo4wj37m,z273vy0d,j1n8ry1p,2065.0,2018-04-20,True,o866z38z,USA / NTSC,o866z38z
m3d2pn4z,z273vy0d,j1n8ry1p,2091.0,2018-03-17,True,o866z38z,USA / NTSC,o866z38z
ydqo8nxm,z273vy0d,j1n8ry1p,2264.0,2018-03-02,True,98rvywj1,USA / NTSC,o866z38z
yjkqq4gm,z273vy0d,j1n8ry1p,2436.0,2018-02-28,True,y8d3z5x6,USA / NTSC,o866z38z
mk4153ly,7dgglz7d,j1n8ry1p,485.07,2018-01-28,True,98rvywj1,USA / NTSC,18v04ynx
yl9l21ny,7dgglz7d,j1n8ry1p,446.48,2018-01-09,True,98rvywj1,USA / NTSC,zxzoymr8
y8qkg4wy,7dgglz7d,j1n8ry1p,470.67,2018-01-08,True,98rvywj1,USA / NTSC,zxzoymr8
ydq2v70m,wk6jzmqd,j1n8ry1p,504.47,2018-01-07,True,98rvywj1,USA / NTSC,zxzoymr8
zxvwj7ey,7dgglz7d,j1n8ry1p,471.19,2018-01-07,True,98rvywj1,USA / NTSC,zxzoymr8
zpqwjggy,7dgglz7d,j1n8ry1p,480.55,2017-12-27,True,y8d3z5x6,EUR / PAL,1xyrmzzj
zq6j2r5y,q254r0yd,j1n8ry1p,556.75,2017-12-22,True,v8lrrr8m,EUR / PAL,e8ewlod8
zxv3q3ky,wk6jzmqd,j1n8ry1p,487.58,2017-12-21,True,v8lrrr8m,EUR / PAL,e8ewlod8
mk40pr3y,xk9l3y4k,j1n8ry1p,569.03,2017-12-21,True,v8lrrr8m,EUR / PAL,e8ewlod8
zq6j87ry,7dgglz7d,j1n8ry1p,466.19,2017-12-21,True,v8lrrr8m,EUR / PAL,e8ewlod8
mek8wxqm,wdmx33kq,j1n8ry1p,63.37,2017-05-24,True,e8ekwd80,EUR / PAL,zxz2pk9x
mek8eq2m,7dgglz7d,j1n8ry1p,432.74,2017-05-22,True,98rvywj1,EUR / PAL,e8engro8
z131qewm,7dgglz7d,j1n8ry1p,377.0,2017-05-22,True,98rvywj1,EUR / PAL,e8engro8
y453gp2m,7dgglz7d,j1n8ry1p,354.32,2017-05-22,True,98rvywj1,EUR / PAL,e8engro8
yvgj87oy,7dgglz7d,j1n8ry1p,408.49,2017-05-22,True,e8ekwd80,EUR / PAL,e8engro8
z0e3n58m,7dgglz7d,j1n8ry1p,458.66,2017-05-22,True,e8ekwd80,EUR / PAL,e8engro8
zq66gl9y,xk9l3y4k,j1n8ry1p,567.0,2017-04-26,False,e8ekwd80,EUR / PAL,e8ekwd80
